R,I,A,S,E,C,career,interest_label
2.9963480501623483,2.126057702669072,1.9639745901210413,1.0000359335294315,2.475120825858548,4.827148047186462,QA Engineer,QualitySupport
1.788154641544662,3.755421912407892,1.7310107355890223,2.233222298420131,2.03952390107514,4.855921984744441,Data Analyst,QualitySupport
3.839754967480671,2.226388003360912,1.0,4.3866331073818,1.562290747777453,4.046490931102494,IT Support Engineer,QualitySupport
4.112312348911447,3.500038278772615,1.0,3.253538786842445,2.2129322888194496,4.720287148953808,IT Support Engineer,QualitySupport
3.4268818464504545,2.6306774876210266,1.0,4.301754818078201,1.8498803700388189,3.8833445740588894,IT Support Engineer,QualitySupport
2.402466695366163,5.0,2.44119854489499,2.513739671676346,2.987039343872512,5.0,Data Analyst,QualitySupport
1.8559686008243608,4.215511479005446,1.9432187176047744,1.9720739086735943,1.811306741268895,5.0,Data Analyst,QualitySupport
2.6553029564067314,4.58555098583478,1.3717173320272824,2.6446015257034365,1.8409207491910355,5.0,Data Analyst,QualitySupport
1.173878661323255,4.483478322672409,2.2723122872496693,2.224716757973632,2.4605129198654967,4.760140551616932,Data Analyst,QualitySupport
2.9963480501623483,2.126057702669072,1.9639745901210413,1.0000359335294315,2.475120825858548,4.827148047186462,QA Engineer,QualitySupport
3.65520132694005,2.8369853417212654,1.0,4.206915869241958,2.1009476080321257,4.154661749360109,IT Support Engineer,QualitySupport
3.255031897679889,3.368064219633142,1.16319050392278,1.6805186804664034,3.019447258118122,5.0,Site Reliability Engineer,QualitySupport
2.7546241308495896,3.232808752639377,2.066563038260052,3.811869295971935,1.2644183086216982,4.33870649236624,IT Support Engineer,QualitySupport
2.0399576318700188,4.160465030962829,1.506067044930114,2.361518969789932,2.0427566648197995,4.142145840680936,Data Analyst,QualitySupport
2.391013693787064,3.5441913489230488,1.9900408018501343,1.8760599404606688,1.7858408711011222,4.994767435473635,Data Analyst,QualitySupport
3.261616226104689,3.660680503666207,1.402834701590465,2.917839531534599,4.437621608788359,4.980481311710857,Solutions Architect,QualitySupport
3.4674365517487145,3.629091554125848,1.0,4.329413888570201,1.8443484462448323,3.9146168654228166,IT Support Engineer,QualitySupport
2.6553029564067314,4.58555098583478,1.3717173320272824,2.6446015257034365,1.8409207491910355,5.0,Data Analyst,QualitySupport
2.412059897697704,4.249319662758348,1.3185798717754973,2.7868300911673414,4.274511043560958,4.29553346816753,Solutions Architect,QualitySupport
3.341940023140023,3.0371564452244795,1.0,3.716662205031694,2.795391325521679,4.018417904433937,IT Support Engineer,QualitySupport
2.4524810207471,3.887096625461979,2.7182147597794333,1.6480418372922276,1.47264777251704,4.966384846401934,Data Analyst,QualitySupport
2.0399576318700188,4.160465030962829,1.506067044930114,2.361518969789932,2.0427566648197995,4.142145840680936,Data Analyst,QualitySupport
3.7991028785200505,3.2934246173978057,1.4696430801055231,4.797987620074629,1.8950155468709176,4.543028261346858,IT Support Engineer,QualitySupport
1.8419585194385133,4.157169341565715,2.2195750668502088,2.416589715635091,2.6413974844194903,5.0,Data Analyst,QualitySupport
2.392583143031308,3.6356142356618606,1.2767235086254098,2.3083946351333213,4.066864861861769,4.618976765744527,Solutions Architect,QualitySupport
3.4674365517487145,3.629091554125848,1.0,4.329413888570201,1.8443484462448323,3.9146168654228166,IT Support Engineer,QualitySupport
3.605559232332223,1.9832742860258,1.8587222138987889,4.507710207488503,1.3554274949108909,4.399453836395898,IT Support Engineer,QualitySupport
3.6018879386130904,2.6531510161916665,1.0,1.8654075965223715,1.6668413917276872,5.0,QA Engineer,QualitySupport
1.6335369809457323,3.629883873725646,3.060496782922555,2.488923782327165,1.0,4.717370630394798,Data Analyst,QualitySupport
1.9587037123243547,4.384984365667611,1.6125185879680075,2.684047118407449,2.983458481254127,4.980427986515829,Data Analyst,QualitySupport
2.7477291226214784,3.857687247873161,1.0139554866780909,2.1440141841527445,1.2780372264631217,5.0,Data Analyst,QualitySupport
4.215387088098798,2.6008517958274457,1.0,4.518632194637843,1.6934089357990851,4.525058932910685,IT Support Engineer,QualitySupport
2.5297827863116984,3.722359751547336,2.519006263657981,2.3821066016694274,2.8639819176908827,4.765326766786645,Data Analyst,QualitySupport
2.8193323066542275,3.987816078752079,2.089602555954385,3.375952113326566,3.5332123741498056,4.014051951951052,Solutions Architect,QualitySupport
2.028255324232778,3.9375392023382174,1.8924018382199097,2.5716990535747764,2.0750678269781018,5.0,Data Analyst,QualitySupport
1.4611396271041992,4.171579277098708,2.311472015206654,2.320770822468006,1.6064818605333504,4.51086717536688,Data Analyst,QualitySupport
2.5476743454449053,4.476472630355808,1.0,3.404868343261036,3.620043003053693,4.17457919189364,Solutions Architect,QualitySupport
3.632238104773534,3.6945795553218574,1.0,3.25779342267676,4.050346507997005,4.19075622550054,Solutions Architect,QualitySupport
2.551860006861298,3.807755439479241,1.968305073982595,2.241395062030159,2.541791551554998,4.833269653409114,Data Analyst,QualitySupport
3.7471425692200127,3.2631225221197995,1.008778918791641,3.764094739231824,1.8770576188833623,3.951049082037791,IT Support Engineer,QualitySupport
3.261616226104689,3.660680503666207,1.402834701590465,2.917839531534599,4.437621608788359,4.980481311710857,Solutions Architect,QualitySupport
3.695388259868219,3.4576436627466407,2.2553717352738363,4.558101820871774,1.986521816321298,4.629753879978062,IT Support Engineer,QualitySupport
3.2761466159608226,2.295160352670176,1.286716895843991,1.4379869189562895,2.3944321079260624,5.0,QA Engineer,QualitySupport
3.6686783030859855,2.920781677936384,1.0,1.7838251798937517,1.4927612544918485,5.0,QA Engineer,QualitySupport
2.816515521246819,3.038096210724361,1.446736447212995,1.0,2.510829364098969,5.0,QA Engineer,QualitySupport
2.147355532692957,4.576516707756474,1.0,2.17859470960669,4.525408530418352,4.960030839783278,Solutions Architect,QualitySupport
2.7477291226214784,3.857687247873161,1.0139554866780909,2.1440141841527445,1.2780372264631217,5.0,Data Analyst,QualitySupport
1.7178550736404905,3.703648588521447,2.3276168142568805,2.128498722792916,1.3381752145789103,4.782049265454783,Data Analyst,QualitySupport
3.1108609493724666,3.001004465072863,1.1526045210422589,4.208074090259646,1.914556869108023,4.080375749898576,IT Support Engineer,QualitySupport
1.470394145813549,3.7498694917066624,1.7419416790642828,3.062278114914507,1.0,4.910190139297184,Data Analyst,QualitySupport
4.029587097297115,2.009684335727668,1.0724313144252615,3.9599100415633735,1.3504554825372652,4.043634169398405,IT Support Engineer,QualitySupport
3.726021797599592,3.884644552929115,1.0,2.818818022051325,3.5236267020155347,4.866987224233581,Solutions Architect,QualitySupport
3.0679134172869107,3.548909518315912,1.0,3.2611012723357047,4.2026452725672,4.572324722109532,Solutions Architect,QualitySupport
1.6335369809457323,3.629883873725646,3.060496782922555,2.488923782327165,1.0,4.717370630394798,Data Analyst,QualitySupport
3.1108609493724666,3.001004465072863,1.1526045210422589,4.208074090259646,1.914556869108023,4.080375749898576,IT Support Engineer,QualitySupport
3.2620731386317945,2.5627257379254744,1.5918884932420507,4.518114063426533,2.2889758911720257,4.244751302020334,IT Support Engineer,QualitySupport
4.236384234193288,2.7356627030140044,1.0,3.645565735780931,2.721328384425889,4.477983263103373,IT Support Engineer,QualitySupport
4.010443581499539,2.776211410555223,1.3451803122889556,4.325516929141,2.107383245800396,4.858559576997279,IT Support Engineer,QualitySupport
2.266391604661312,3.59723665874474,1.892443099914755,2.771138313830651,2.497175759907712,5.0,Data Analyst,QualitySupport
3.950205889396035,2.8736344533213325,1.0,3.8970118606849766,3.1040295387545447,4.651153355392365,IT Support Engineer,QualitySupport
4.010443581499539,2.776211410555223,1.3451803122889556,4.325516929141,2.107383245800396,4.858559576997279,IT Support Engineer,QualitySupport
3.798483517682712,2.862617353830903,1.0703712469176223,4.258041389317762,2.4036277139676843,5.0,IT Support Engineer,QualitySupport
3.695388259868219,3.4576436627466407,2.2553717352738363,4.558101820871774,1.986521816321298,4.629753879978062,IT Support Engineer,QualitySupport
3.726021797599592,3.884644552929115,1.0,2.818818022051325,3.5236267020155347,4.866987224233581,Solutions Architect,QualitySupport
2.994341708307098,4.050130980431099,1.074301036273831,4.506896641358998,3.684440813103284,4.410332113478346,Solutions Architect,QualitySupport
3.5526691690050582,3.1922915278656685,1.0,3.6498201871547353,3.634453583702466,3.971542918294912,Solutions Architect,QualitySupport
1.863496625988708,4.292510666143899,2.140596008955138,2.9162806201780063,1.2348604320351062,4.938782005126301,Data Analyst,QualitySupport
3.0556481670497924,3.5697172980930567,1.8384788156134968,1.816381499600357,1.789321596114779,5.0,Data Analyst,QualitySupport
3.414029112052813,3.212211625410006,1.3084844197282912,2.294931012491259,4.067044342791665,4.466987161009311,Solutions Architect,QualitySupport
1.121565650299249,3.36550871137275,1.555570150982163,1.920125751004207,1.492917890936516,5.0,Data Analyst,QualitySupport
3.07539944531705,3.859437385465775,1.5257780919052064,3.6983265829671694,3.558371230303975,3.7735214552309615,Solutions Architect,QualitySupport
1.90540490936246,3.9568310708766368,1.0,1.902282576738618,2.41824206898247,4.466138711480728,Data Analyst,QualitySupport
3.255031897679889,3.368064219633142,1.16319050392278,1.6805186804664034,3.019447258118122,5.0,Site Reliability Engineer,QualitySupport
3.706910683050841,3.558404822176674,1.0,3.472925121818145,1.282977069673449,3.848662544510599,IT Support Engineer,QualitySupport
1.583200858516797,3.6600557301319054,1.602014813074751,2.095944772510824,1.9197201952491008,4.722356948699482,Data Analyst,QualitySupport
2.520028945396694,3.490565021466632,1.886114510438183,1.529992033938123,1.806943611956929,5.0,Data Analyst,QualitySupport
1.9587037123243547,4.384984365667611,1.6125185879680075,2.684047118407449,2.983458481254127,4.980427986515829,Data Analyst,QualitySupport
3.9176999211631207,3.216858084938182,1.0,3.888206813429623,2.380436840473401,5.0,IT Support Engineer,QualitySupport
1.8419585194385133,4.157169341565715,2.2195750668502088,2.416589715635091,2.6413974844194903,5.0,Data Analyst,QualitySupport
2.028255324232778,3.9375392023382174,1.8924018382199097,2.5716990535747764,2.0750678269781018,5.0,Data Analyst,QualitySupport
1.609928059306114,4.367634654987493,1.7204180824703958,1.7698466187128186,2.515124846984784,4.809981576855323,Data Analyst,QualitySupport
1.0413255569948503,3.264436797313241,2.1681389446237813,1.6314853194236514,2.528362455640209,5.0,Data Analyst,QualitySupport
2.3312680166993065,3.588572049240784,1.480389918004617,2.4089907722269306,2.1981834782336755,5.0,Data Analyst,QualitySupport
2.0209479605771383,5.0,2.576751424890772,2.58128683409392,2.217773159496182,5.0,Data Analyst,QualitySupport
3.695388259868219,3.4576436627466407,2.2553717352738363,4.558101820871774,1.986521816321298,4.629753879978062,IT Support Engineer,QualitySupport
2.317664597608103,3.9411663489035735,1.7722664718751298,2.122478546586002,2.237316742783396,5.0,Data Analyst,QualitySupport
2.125314116051651,4.404285503445059,1.8678220833982664,1.6128980908235495,1.6986878476927214,5.0,Data Analyst,QualitySupport
2.028255324232778,3.9375392023382174,1.8924018382199097,2.5716990535747764,2.0750678269781018,5.0,Data Analyst,QualitySupport
1.7745029914853454,4.146974693971581,1.613728944078882,1.9710180001658488,1.2430847493775732,5.0,Data Analyst,QualitySupport
3.414029112052813,3.212211625410006,1.3084844197282912,2.294931012491259,4.067044342791665,4.466987161009311,Solutions Architect,QualitySupport
1.4611396271041992,4.171579277098708,2.311472015206654,2.320770822468006,1.6064818605333504,4.51086717536688,Data Analyst,QualitySupport
3.3423406981773,2.624207959717705,1.6306252906997745,3.0745821184342903,2.338763913450184,4.747097975724581,IT Support Engineer,QualitySupport
1.4996853137583797,3.5724522627953976,1.3969888142959406,1.5570146330511117,1.0,5.0,Data Analyst,QualitySupport
2.440561492945112,2.8243880293258403,1.0,3.1932473874068563,3.941037810225568,4.376066453991059,Solutions Architect,QualitySupport
2.317664597608103,3.9411663489035735,1.7722664718751298,2.122478546586002,2.237316742783396,5.0,Data Analyst,QualitySupport
2.436994875503441,4.039219623041835,2.0914972248226302,1.582864328466017,1.1411639258183015,5.0,Data Analyst,QualitySupport
2.3785160325269885,3.8736875655986815,1.0,2.148580011904111,1.9990856205779497,5.0,Data Analyst,QualitySupport
2.960154349510555,3.755479917529748,1.4802965751354265,3.176782932187584,3.136352410666753,4.619739721873226,Solutions Architect,QualitySupport
3.414029112052813,3.212211625410006,1.3084844197282912,2.294931012491259,4.067044342791665,4.466987161009311,Solutions Architect,QualitySupport
2.8193323066542275,3.987816078752079,2.089602555954385,3.375952113326566,3.5332123741498056,4.014051951951052,Solutions Architect,QualitySupport
2.386423919271861,4.391579943888505,2.167527175956086,2.282394552953824,1.8939551650397872,5.0,Data Analyst,QualitySupport
1.7842721777200576,2.939956392439913,1.631968173265743,1.844531241824453,2.3049400235952096,4.980036768313318,Data Analyst,QualitySupport
2.520028945396694,3.490565021466632,1.886114510438183,1.529992033938123,1.806943611956929,5.0,Data Analyst,QualitySupport
2.6553029564067314,4.58555098583478,1.3717173320272824,2.6446015257034365,1.8409207491910355,5.0,Data Analyst,QualitySupport
1.7190349430710368,3.2855476967441364,2.5946132306278926,2.333622573714621,1.985891060531385,5.0,Data Analyst,QualitySupport
3.855415877384517,3.046487078545502,1.0361357388098429,4.266131199957849,2.3278586105358,4.0468355161701,IT Support Engineer,QualitySupport
3.261616226104689,3.660680503666207,1.402834701590465,2.917839531534599,4.437621608788359,4.980481311710857,Solutions Architect,QualitySupport
3.467369247869605,2.5175463722952967,1.840392826432102,4.359635320788194,2.4915701138972937,4.39187074008189,IT Support Engineer,QualitySupport
1.806988601064651,3.54212247943322,2.124804729104856,1.0,1.907855499083644,4.897080070039328,Data Analyst,QualitySupport
2.4524810207471,3.887096625461979,2.7182147597794333,1.6480418372922276,1.47264777251704,4.966384846401934,Data Analyst,QualitySupport
3.020767317298332,3.1463036207528017,1.0,4.42479093373618,2.2083105930353777,3.668009860145769,IT Support Engineer,QualitySupport
3.4625052164347974,2.99882829842524,2.465160142746255,1.9229006601859653,2.0263110650086307,5.0,QA Engineer,QualitySupport
1.795329712390688,3.471944215406457,1.0598557947156078,1.4873904571312837,2.057470885879566,5.0,Data Analyst,QualitySupport
1.6635473339952993,4.331420546510817,2.446594173603626,2.32094706142932,1.4851518801834698,4.757991438188958,Data Analyst,QualitySupport
2.9615132388028096,2.767982119626593,1.0,2.834668260981304,1.8688435857523384,3.851927439598071,IT Support Engineer,QualitySupport
2.075828636072509,3.488122026146075,1.6832052422530936,1.0468816899553095,1.955813356236802,5.0,Data Analyst,QualitySupport
1.9587037123243547,4.384984365667611,1.6125185879680075,2.684047118407449,2.983458481254127,4.980427986515829,Data Analyst,QualitySupport
1.8559686008243608,4.215511479005446,1.9432187176047744,1.9720739086735943,1.811306741268895,5.0,Data Analyst,QualitySupport
3.734910158412132,2.48014082116052,1.400630773017908,4.612621603891721,1.7001128154092435,3.8178793385478618,IT Support Engineer,QualitySupport
1.806988601064651,3.54212247943322,2.124804729104856,1.0,1.907855499083644,4.897080070039328,Data Analyst,QualitySupport
1.609928059306114,4.367634654987493,1.7204180824703958,1.7698466187128186,2.515124846984784,4.809981576855323,Data Analyst,QualitySupport
1.6635473339952993,4.331420546510817,2.446594173603626,2.32094706142932,1.4851518801834698,4.757991438188958,Data Analyst,QualitySupport
1.9939782235200345,3.439616174651875,1.971301268106603,1.9745996056902333,2.0803249701765583,5.0,Data Analyst,QualitySupport
1.8559686008243608,4.215511479005446,1.9432187176047744,1.9720739086735943,1.811306741268895,5.0,Data Analyst,QualitySupport
1.5468923339763945,4.0709899569370025,2.156861591448453,1.2576976040401735,2.304133583172095,5.0,Data Analyst,QualitySupport
3.801038494596288,2.89160609105232,1.012940881097023,3.764272893420899,2.123228313474434,3.9567222588245183,IT Support Engineer,QualitySupport
4.200704312992281,3.1409890007822328,1.2565776381092484,4.795232136144868,1.9120129726916897,5.0,IT Support Engineer,QualitySupport
1.4749067313191653,3.5138508776325827,1.7748733061108644,1.6219979902716977,2.111963436973303,4.026737356820568,Data Analyst,QualitySupport
2.4524810207471,3.887096625461979,2.7182147597794333,1.6480418372922276,1.47264777251704,4.966384846401934,Data Analyst,QualitySupport
1.0,3.679136428173935,1.687041991157699,1.5108725309697613,2.061121502273533,4.790518277239383,Data Analyst,QualitySupport
1.609928059306114,4.367634654987493,1.7204180824703958,1.7698466187128186,2.515124846984784,4.809981576855323,Data Analyst,QualitySupport
2.5476743454449053,4.476472630355808,1.0,3.404868343261036,3.620043003053693,4.17457919189364,Solutions Architect,QualitySupport
3.2620731386317945,2.5627257379254744,1.5918884932420507,4.518114063426533,2.2889758911720257,4.244751302020334,IT Support Engineer,QualitySupport
2.366653631708414,4.302599800150911,1.0,3.2127128196194468,4.249641470423022,4.2731326225062345,Solutions Architect,QualitySupport
1.1874393705587376,4.04145592658602,1.7925418609398365,2.750976482594298,2.7056784308728123,5.0,Data Analyst,QualitySupport
2.808167029842969,3.411770921433923,1.434552094103504,3.292176279137681,3.332745463943936,3.953362708091549,Solutions Architect,QualitySupport
3.045208616401549,2.604834309150766,1.7805114652239795,1.4156821272379947,1.726889792256409,4.740581478589156,QA Engineer,QualitySupport
3.695388259868219,3.4576436627466407,2.2553717352738363,4.558101820871774,1.986521816321298,4.629753879978062,IT Support Engineer,QualitySupport
3.855415877384517,3.046487078545502,1.0361357388098429,4.266131199957849,2.3278586105358,4.0468355161701,IT Support Engineer,QualitySupport
1.5457487442439044,4.302053727719522,1.1914140549772276,2.173156355112443,1.6849757843258295,4.632919066939493,Data Analyst,QualitySupport
3.3388173719724588,2.7476999391756123,1.8019825239345129,4.175626314811135,2.0141741037294185,4.656061604587832,IT Support Engineer,QualitySupport
3.0679134172869107,3.548909518315912,1.0,3.2611012723357047,4.2026452725672,4.572324722109532,Solutions Architect,QualitySupport
3.341940023140023,3.0371564452244795,1.0,3.716662205031694,2.795391325521679,4.018417904433937,IT Support Engineer,QualitySupport
2.366653631708414,4.302599800150911,1.0,3.2127128196194468,4.249641470423022,4.2731326225062345,Solutions Architect,QualitySupport
4.331376728877107,2.8489348074396483,1.1879101628692208,2.984862424326332,2.2267574245486865,4.548240778599643,IT Support Engineer,QualitySupport
2.9240513874761227,3.968128341332897,1.818521107160137,2.85094217118577,4.100005619972234,4.459308802694872,Solutions Architect,QualitySupport
2.816515521246819,3.038096210724361,1.446736447212995,1.0,2.510829364098969,5.0,QA Engineer,QualitySupport
2.816515521246819,3.038096210724361,1.446736447212995,1.0,2.510829364098969,5.0,QA Engineer,QualitySupport
3.904905100800335,3.476855627704786,1.1928445824307494,4.242175850736393,1.759044516809519,4.000825858566218,IT Support Engineer,QualitySupport
1.0,3.679136428173935,1.687041991157699,1.5108725309697613,2.061121502273533,4.790518277239383,Data Analyst,QualitySupport
2.8193323066542275,3.987816078752079,2.089602555954385,3.375952113326566,3.5332123741498056,4.014051951951052,Solutions Architect,QualitySupport
3.801038494596288,2.89160609105232,1.012940881097023,3.764272893420899,2.123228313474434,3.9567222588245183,IT Support Engineer,QualitySupport
2.412059897697704,4.249319662758348,1.3185798717754973,2.7868300911673414,4.274511043560958,4.29553346816753,Solutions Architect,QualitySupport
3.4268818464504545,2.6306774876210266,1.0,4.301754818078201,1.8498803700388189,3.8833445740588894,IT Support Engineer,QualitySupport
3.4625052164347974,2.99882829842524,2.465160142746255,1.9229006601859653,2.0263110650086307,5.0,QA Engineer,QualitySupport
2.774690425106755,4.053453464645627,1.0,3.106065868646558,3.6001992125269195,4.765047231836575,Solutions Architect,QualitySupport
2.611741787910071,3.415488155390316,1.0,2.99457983013738,4.352550274708282,4.477017019361444,Solutions Architect,QualitySupport
3.082001746819779,3.761829367159743,1.0,2.7454277252815498,4.134728196099029,4.217898638185097,Solutions Architect,QualitySupport
2.8193323066542275,3.987816078752079,2.089602555954385,3.375952113326566,3.5332123741498056,4.014051951951052,Solutions Architect,QualitySupport
3.0095225801047114,4.592871757014993,1.0,3.0635534824875434,3.7091146475023433,4.819972974376959,Solutions Architect,QualitySupport
2.5812576373447857,4.687870193438084,1.881935116028639,2.9855518561756624,3.73028696927031,4.813559712195194,Solutions Architect,QualitySupport
3.414029112052813,3.212211625410006,1.3084844197282912,2.294931012491259,4.067044342791665,4.466987161009311,Solutions Architect,QualitySupport
2.058853709230479,3.1641193633359164,3.3551658221674465,2.259935509050956,2.1050041540112945,5.0,Data Analyst,QualitySupport
4.236384234193288,2.7356627030140044,1.0,3.645565735780931,2.721328384425889,4.477983263103373,IT Support Engineer,QualitySupport
3.9935541082208,2.813062960188106,1.272542878205605,3.6024739550952645,2.796489182440929,4.003642486120737,IT Support Engineer,QualitySupport
2.748220937293647,4.175909794939681,1.1569215159522837,3.948942918842091,3.809374525163149,3.9079172410975103,Solutions Architect,QualitySupport
3.3388173719724588,2.7476999391756123,1.8019825239345129,4.175626314811135,2.0141741037294185,4.656061604587832,IT Support Engineer,QualitySupport
4.213848728816796,3.298993533295928,1.1883391434772876,3.3317895364979577,1.596815661643792,4.424971443074347,IT Support Engineer,QualitySupport
3.564498410738783,3.133843701163644,1.0479895816182156,3.928853278495164,1.4986112216812604,4.222948992403326,IT Support Engineer,QualitySupport
3.254958662211691,2.672907837119836,1.0,1.779313258481407,1.884225253027352,5.0,QA Engineer,QualitySupport
3.2148254342275973,2.7898589626350563,1.0,4.190454416820802,2.084619781713196,4.645752202817022,IT Support Engineer,QualitySupport
2.9240513874761227,3.968128341332897,1.818521107160137,2.85094217118577,4.100005619972234,4.459308802694872,Solutions Architect,QualitySupport
4.352827849619127,3.0656140615647662,1.0,4.570814086713473,2.289754657818506,5.0,IT Support Engineer,QualitySupport
3.972961075349753,3.1692439010521367,1.0,3.448467674385711,2.4173812173450435,4.62162752677354,IT Support Engineer,QualitySupport
1.7842721777200576,2.939956392439913,1.631968173265743,1.844531241824453,2.3049400235952096,4.980036768313318,Data Analyst,QualitySupport
1.8559686008243608,4.215511479005446,1.9432187176047744,1.9720739086735943,1.811306741268895,5.0,Data Analyst,QualitySupport
3.5225179821784987,3.072374730223668,1.30333325674494,2.22522786706575,1.4923728633268594,5.0,Automation Test Engineer,QualitySupport
3.8736828510028594,3.0059638578239114,1.0,4.303329728856563,1.264496377231195,3.951780889420316,IT Support Engineer,QualitySupport
2.9240513874761227,3.968128341332897,1.818521107160137,2.85094217118577,4.100005619972234,4.459308802694872,Solutions Architect,QualitySupport
1.6335369809457323,3.629883873725646,3.060496782922555,2.488923782327165,1.0,4.717370630394798,Data Analyst,QualitySupport
3.435370817589403,2.808093043674785,1.0,3.941564998023332,1.59254082843251,3.878378438353784,IT Support Engineer,QualitySupport
3.5225179821784987,3.072374730223668,1.30333325674494,2.22522786706575,1.4923728633268594,5.0,Automation Test Engineer,QualitySupport
3.61950660484466,3.060889563730269,1.4274159737443473,4.535175475535936,2.116494333740712,4.0916195478995,IT Support Engineer,QualitySupport
1.750063784794574,4.2715161396448265,1.883051099773203,1.901953394661531,2.204842671873275,4.701503205789534,Data Analyst,QualitySupport
1.5592831473865023,4.045154899603218,2.582205870267635,2.462838378856935,2.017166694284417,4.818750498558965,Data Analyst,QualitySupport
4.288522041283167,3.00548767866949,1.0,3.4434383743140606,2.336322556023513,4.333635996099417,IT Support Engineer,QualitySupport
3.3423406981773,2.624207959717705,1.6306252906997745,3.0745821184342903,2.338763913450184,4.747097975724581,IT Support Engineer,QualitySupport
3.045208616401549,2.604834309150766,1.7805114652239795,1.4156821272379947,1.726889792256409,4.740581478589156,QA Engineer,QualitySupport
3.2510706626102666,2.7304446696491755,1.0,1.5142395045950552,2.076596570279039,5.0,QA Engineer,QualitySupport
1.0413255569948503,3.264436797313241,2.1681389446237813,1.6314853194236514,2.528362455640209,5.0,Data Analyst,QualitySupport
3.082001746819779,3.761829367159743,1.0,2.7454277252815498,4.134728196099029,4.217898638185097,Solutions Architect,QualitySupport
2.317664597608103,3.9411663489035735,1.7722664718751298,2.122478546586002,2.237316742783396,5.0,Data Analyst,QualitySupport
2.4438339131655065,2.825516964072845,1.5809588356064466,3.3370802311239567,3.936506782860042,4.537279304222993,Solutions Architect,QualitySupport
1.7745029914853454,4.146974693971581,1.613728944078882,1.9710180001658488,1.2430847493775732,5.0,Data Analyst,QualitySupport
4.070013911112944,3.263559795778927,1.0,3.329722852729668,1.5173377651263258,4.527816878419912,IT Support Engineer,QualitySupport
3.61950660484466,3.060889563730269,1.4274159737443473,4.535175475535936,2.116494333740712,4.0916195478995,IT Support Engineer,QualitySupport
1.7178550736404905,3.703648588521447,2.3276168142568805,2.128498722792916,1.3381752145789103,4.782049265454783,Data Analyst,QualitySupport
3.8736828510028594,3.0059638578239114,1.0,4.303329728856563,1.264496377231195,3.951780889420316,IT Support Engineer,QualitySupport
2.5297827863116984,3.722359751547336,2.519006263657981,2.3821066016694274,2.8639819176908827,4.765326766786645,Data Analyst,QualitySupport
3.8736828510028594,3.0059638578239114,1.0,4.303329728856563,1.264496377231195,3.951780889420316,IT Support Engineer,QualitySupport
1.5592831473865023,4.045154899603218,2.582205870267635,2.462838378856935,2.017166694284417,4.818750498558965,Data Analyst,QualitySupport
2.4524810207471,3.887096625461979,2.7182147597794333,1.6480418372922276,1.47264777251704,4.966384846401934,Data Analyst,QualitySupport
1.820798212243556,3.3875000556699746,2.5882666268938825,1.7081389332186994,1.4571261446092252,5.0,Data Analyst,QualitySupport
3.1027003863009552,4.396382571822188,1.0,3.0594932106975032,3.927269205365038,4.831183334805242,Solutions Architect,QualitySupport
3.435370817589403,2.808093043674785,1.0,3.941564998023332,1.59254082843251,3.878378438353784,IT Support Engineer,QualitySupport
4.215387088098798,2.6008517958274457,1.0,4.518632194637843,1.6934089357990851,4.525058932910685,IT Support Engineer,QualitySupport
3.07539944531705,3.859437385465775,1.5257780919052064,3.6983265829671694,3.558371230303975,3.7735214552309615,Solutions Architect,QualitySupport
3.3388173719724588,2.7476999391756123,1.8019825239345129,4.175626314811135,2.0141741037294185,4.656061604587832,IT Support Engineer,QualitySupport
2.058853709230479,3.1641193633359164,3.3551658221674465,2.259935509050956,2.1050041540112945,5.0,Data Analyst,QualitySupport
1.90540490936246,3.9568310708766368,1.0,1.902282576738618,2.41824206898247,4.466138711480728,Data Analyst,QualitySupport
1.583200858516797,3.6600557301319054,1.602014813074751,2.095944772510824,1.9197201952491008,4.722356948699482,Data Analyst,QualitySupport
3.7991028785200505,3.2934246173978057,1.4696430801055231,4.797987620074629,1.8950155468709176,4.543028261346858,IT Support Engineer,QualitySupport
3.8084766611512464,2.2844512537081503,1.356155466335235,3.423248213728937,2.742577781854581,3.9971035553823873,IT Support Engineer,QualitySupport
2.9963480501623483,2.126057702669072,1.9639745901210413,1.0000359335294315,2.475120825858548,4.827148047186462,QA Engineer,QualitySupport
1.7190349430710368,3.2855476967441364,2.5946132306278926,2.333622573714621,1.985891060531385,5.0,Data Analyst,QualitySupport
4.045660461520968,3.2187394946405625,1.3865775811788137,4.21282025644341,2.2494171641391474,4.387707181746937,IT Support Engineer,QualitySupport
3.9414054829677294,1.987481842745128,1.4767974753312585,1.0,2.1730829105273903,5.0,QA Engineer,QualitySupport
3.082001746819779,3.761829367159743,1.0,2.7454277252815498,4.134728196099029,4.217898638185097,Solutions Architect,QualitySupport
3.045208616401549,2.604834309150766,1.7805114652239795,1.4156821272379947,1.726889792256409,4.740581478589156,QA Engineer,QualitySupport
2.9615132388028096,2.767982119626593,1.0,2.834668260981304,1.8688435857523384,3.851927439598071,IT Support Engineer,QualitySupport
2.5297827863116984,3.722359751547336,2.519006263657981,2.3821066016694274,2.8639819176908827,4.765326766786645,Data Analyst,QualitySupport
3.435370817589403,2.808093043674785,1.0,3.941564998023332,1.59254082843251,3.878378438353784,IT Support Engineer,QualitySupport
2.405013619253058,3.637569458099974,2.0270258314230003,2.062774293325574,1.5219707241583027,5.0,Data Analyst,QualitySupport
